order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4001,145,Terri Perry,406,Smartwatch,Electronics,UPI,14,2318.9,2023-08-11 12:26,UK,Birmingham,www.flipkart.com,58287,Y,Details not found
4002,387,Caitlin Kaufman,409,Notebook,Stationery,Internet Banking,4,1052.64,2023-10-31 16:08,Australia,Melbourne,www.ebay.in,40679,N,Insufficient funds
4003,291,Andrew Ali,391,Travel Guide,Books,Card,12,2669.85,2022-06-10 17:06,USA,New York,www.tatacliq.com,54331,N,Details not found
4004,850,Lynn Griffin,802,Travel Guide,Books,Internet Banking,1,3676.51,2023-05-11 09:42,South Africa,Johannesburg,www.amazon.com,81720,N,Invalid CVV
4005,486,Heather Gibson,863,Shirt,Clothing,Card,1,3341.6,2023-02-05 00:10,USA,New York,www.flipkart.com,53946,Y,Details not found
4006,574,Patricia Hall,496,Travel Guide,Books,UPI,15,4696.94,2023-08-08 03:33,Australia,Brisbane,www.flipkart.com,64149,N,Invalid CVV
4007,345,James White,480,Monitor,Electronics,Card,9,1101.64,2021-04-25 16:16,UK,Birmingham,www.amazon.com,21171,N,Details not found
4008,795,Cameron Summers,324,Trouser,Clothing,Wallet,8,4943.57,2023-12-29 09:05,Australia,Sydney,www.tatacliq.com,64104,Y,Details not found
4009,632,Frank Cameron,489,Desk Lamp,Accessories,Internet Banking,14,3091.84,2021-07-22 00:55,USA,Chicago,www.tatacliq.com,69475,Y,Details not found
4010,637,Anna Norman,629,Skirt,Clothing,Card,7,3541.12,2021-02-01 00:28,USA,New York,www.flipkart.com,31210,N,Card expired
4011,541,Maria Garcia,288,Cookbook,Books,Card,3,4006.31,2023-11-01 09:18,India,Bangalore,www.tatacliq.com,14570,N,Card expired
4012,811,Lindsey Hanson,565,Glue Stick,Stationery,Card,5,2216.46,2021-03-02 18:19,USA,New York,www.amazon.com,56333,N,Insufficient funds
4013,171,Haley Campbell,259,Monitor,Electronics,Wallet,17,3507.44,2022-01-28 05:54,USA,New York,www.tatacliq.com,78654,N,Insufficient funds
4014,927,Pamela Krueger,254,Desk Lamp,Accessories,Card,16,2082.53,2022-10-14 07:06,UK,London,www.tatacliq.com,13770,N,Details not found
4015,389,Jacob Park,695,Stapler,Stationery,Wallet,13,4918.45,2023-06-05 20:43,South Africa,Durban,www.amazon.com,73241,N,Details not found
4016,165,Ryan Ramirez II,477,Belt,Accessories,Card,19,2138.08,2023-06-13 06:52,India,Bangalore,www.ebay.in,17656,N,Insufficient funds
4017,350,David Wong,685,Trouser,Clothing,Card,2,2939.46,2022-05-16 08:47,India,Mumbai,www.tatacliq.com,11454,Y,Details not found
4018,553,Katherine Marshall,930,Self-Help,Books,UPI,15,3953.89,2022-11-24 04:42,Australia,Sydney,www.tatacliq.com,89329,N,Details not found
4019,710,Tara King,414,Cookbook,Books,Internet Banking,4,3569.0,2023-05-27 19:34,USA,Los Angeles,www.tatacliq.com,91131,N,Insufficient funds
4020,852,Joseph Wright,859,Biography,Books,Card,6,3381.46,2022-12-31 22:35,Australia,Sydney,www.flipkart.com,73535,Y,Details not found
4021,460,Brandon Robinson,998,Jacket,Clothing,Internet Banking,17,417.11,2022-08-07 08:11,UK,London,www.ebay.in,76481,Y,Details not found
4022,144,Lisa Yu,297,Science Fiction,Books,UPI,7,841.27,2023-02-26 07:57,Australia,Brisbane,www.amazon.com,45008,Y,Details not found
4023,495,Daniel Dougherty,716,Laptop,Electronics,Internet Banking,16,1593.53,2021-05-24 13:35,USA,Los Angeles,www.flipkart.com,13548,N,Invalid CVV
4024,813,Seth Perez,464,Wallet,Accessories,Internet Banking,7,1074.09,2021-03-13 04:09,India,Mumbai,www.flipkart.com,14600,N,Card expired
4025,656,Katie Wilson,953,Monitor,Electronics,Internet Banking,1,1257.17,2023-02-28 19:10,USA,Chicago,www.ebay.in,94815,Y,Details not found
4026,210,Kristin Hernandez,413,Glue Stick,Stationery,Internet Banking,13,1237.64,2022-05-09 14:57,India,Bangalore,www.ebay.in,63066,Y,Details not found
4027,398,Ethan Ross,653,Highlighter,Stationery,Wallet,1,4826.19,2021-03-01 05:51,USA,Los Angeles,www.tatacliq.com,55486,Y,Details not found
4028,976,Maria Brock,222,T-shirt,Clothing,UPI,20,2708.0,2022-11-24 21:27,Australia,Melbourne,www.flipkart.com,13722,Y,Details not found
4029,575,Jennifer Jones,836,Children's Book,Books,UPI,19,185.31,2022-10-10 06:10,UK,Manchester,www.ebay.in,67522,N,Card expired
4030,627,Jacqueline Trujillo,670,Jacket,Clothing,Wallet,3,4027.44,2022-03-27 20:26,India,Chennai,www.amazon.com,89897,Y,Details not found
4031,572,Amanda Medina,559,Water Bottle,Accessories,Card,13,4105.63,2023-01-11 16:30,UK,London,www.amazon.com,13873,Y,Details not found
4032,829,Jennifer Odonnell,971,Wallet,Accessories,Wallet,16,3662.54,2022-07-22 11:32,India,Mumbai,www.tatacliq.com,57123,Y,Details not found
4033,913,Andrew Mendoza,508,Highlighter,Stationery,Wallet,17,141.89,2021-05-11 10:42,India,Mumbai,www.ebay.in,50897,Y,Details not found
4034,581,Bryan Bernard,444,Laptop,Electronics,UPI,3,3469.05,2021-06-08 12:56,USA,New York,www.flipkart.com,33796,Y,Details not found
4035,297,Dr. Donald Underwood,989,Science Fiction,Books,UPI,15,4520.71,2021-08-31 03:35,UK,Manchester,www.ebay.in,78200,Y,Details not found
4036,157,Alex Mckinney,580,Camera,Electronics,Card,12,379.81,2022-01-10 04:17,Australia,Melbourne,www.tatacliq.com,12348,Y,Details not found
4037,756,Jessica Cook,605,Eraser,Stationery,Internet Banking,8,1451.33,2022-03-24 03:39,UK,Birmingham,www.flipkart.com,95993,Y,Details not found
4038,502,Megan Guzman,731,Science Fiction,Books,Wallet,1,3672.79,2021-08-29 18:51,UK,Birmingham,www.ebay.in,79433,Y,Details not found
4039,468,Adam Garrett,790,Glue Stick,Stationery,Internet Banking,20,4687.47,2022-12-05 01:02,Australia,Sydney,www.ebay.in,47932,N,Card expired
4040,571,Shelley Snyder,952,Belt,Accessories,Wallet,19,3499.85,2023-03-21 10:04,South Africa,Cape Town,www.amazon.com,29932,Y,Details not found
4041,434,Justin Farmer,852,Dress,Clothing,UPI,4,141.12,2022-03-29 09:29,South Africa,Durban,www.flipkart.com,65588,Y,Details not found
4042,184,Margaret Orr,760,Travel Guide,Books,Wallet,1,725.36,2022-07-08 18:40,USA,Chicago,www.tatacliq.com,10729,Y,Details not found
4043,865,Jeffery Rodriguez,836,Eraser,Stationery,UPI,13,3128.79,2022-11-14 02:28,Australia,Brisbane,www.tatacliq.com,36034,Y,Details not found
4044,538,Cynthia Reyes,956,Pants,Clothing,Wallet,1,1792.93,2021-01-29 23:01,India,Bangalore,www.flipkart.com,53614,N,Invalid CVV
4045,317,Christopher Anderson,820,Ruler,Stationery,Internet Banking,19,424.9,2023-09-07 07:47,UK,Manchester,www.flipkart.com,67931,N,Card expired
4046,593,Ronald Davis,484,Glue Stick,Stationery,Card,4,2164.28,2021-12-16 11:26,South Africa,Johannesburg,www.tatacliq.com,70411,N,Insufficient funds
4047,726,Monica Tucker,680,Backpack,Accessories,Card,10,1438.15,2022-11-22 13:29,Australia,Sydney,www.amazon.com,69849,N,Details not found
4048,648,Beth Jones,311,Science Fiction,Books,Card,20,3961.1,2022-07-18 11:56,South Africa,Durban,www.ebay.in,75309,N,Invalid CVV
4049,805,Linda Maddox,868,Comics,Books,Wallet,13,4434.54,2021-04-22 16:55,Australia,Brisbane,www.ebay.in,26619,Y,Details not found
4050,161,Robert Smith,419,Bluetooth Speaker,Electronics,Card,2,2714.97,2021-07-10 17:13,UK,Manchester,www.flipkart.com,30314,Y,Details not found
4051,621,Travis Martinez,401,Water Bottle,Accessories,UPI,6,627.06,2022-01-31 04:51,Australia,Sydney,www.tatacliq.com,29238,Y,Details not found
4052,566,John Gomez,870,Desk Lamp,Accessories,UPI,16,1917.4,2021-09-22 21:11,South Africa,Durban,www.amazon.com,42169,Y,Details not found
4053,513,Crystal Love,562,Tablet,Electronics,Internet Banking,3,70.46,2023-11-01 08:32,India,Mumbai,www.amazon.com,74664,N,Insufficient funds
4054,515,James Sanchez,225,Smartphone,Electronics,Wallet,15,3685.59,2021-12-04 20:35,Australia,Melbourne,www.amazon.com,86428,N,Insufficient funds
4055,374,Robert Evans,983,Scarf,Accessories,Internet Banking,1,2576.69,2023-12-17 16:23,India,Mumbai,www.tatacliq.com,68202,N,Invalid CVV
4056,810,Jacob Thompson,587,Calculator,Accessories,Internet Banking,16,3107.48,2023-02-19 07:42,UK,Birmingham,www.tatacliq.com,32024,Y,Details not found
4057,877,Mr. Randy Kane MD,581,Tablet,Electronics,Wallet,16,1757.12,2021-04-22 08:34,UK,Birmingham,www.ebay.in,92538,N,Details not found
4058,948,Gloria Phillips,381,Self-Help,Books,Internet Banking,11,1850.17,2022-08-07 07:22,India,Bangalore,www.ebay.in,95435,Y,Details not found
4059,872,Christopher Washington,317,Watch,Accessories,Internet Banking,15,4260.53,2023-08-25 23:09,UK,London,www.ebay.in,12116,N,Invalid CVV
4060,634,Patricia Holt,984,Glue Stick,Stationery,Card,2,3285.42,2023-10-07 22:58,USA,Chicago,www.flipkart.com,84911,N,Invalid CVV
4061,856,Paul Davis,680,Cookbook,Books,Wallet,17,2849.84,2022-09-18 14:58,India,Mumbai,www.amazon.com,63768,N,Invalid CVV
4062,584,Michael Jenkins,420,Shirt,Clothing,Internet Banking,19,1510.17,2023-12-18 15:16,Australia,Sydney,www.tatacliq.com,63125,N,Insufficient funds
4063,118,Donald Rivers,749,Glue Stick,Stationery,Wallet,1,3964.34,2022-07-04 03:03,Australia,Melbourne,www.ebay.in,45383,N,Details not found
4064,867,Adriana Curtis,613,Dress,Clothing,UPI,10,4718.69,2022-09-23 03:07,South Africa,Durban,www.tatacliq.com,63108,Y,Details not found
4065,130,Anna Gutierrez,429,Pencil,Stationery,UPI,13,3447.52,2022-04-16 01:25,USA,New York,www.flipkart.com,54050,Y,Details not found
4066,302,Megan Harris,806,Biography,Books,Internet Banking,20,3607.51,2022-11-01 13:14,Australia,Melbourne,www.flipkart.com,48587,Y,Details not found
4067,954,Andrew Scott,732,Backpack,Accessories,UPI,16,2977.8,2023-10-06 10:41,USA,Los Angeles,www.amazon.com,93198,N,Details not found
4068,161,Terry Ramirez,886,Notebook,Stationery,Internet Banking,5,1497.15,2022-12-27 19:05,USA,Chicago,www.ebay.in,21210,N,Card expired
4069,461,Brandon Garza,998,Laptop,Electronics,UPI,9,1235.36,2023-09-16 04:26,Australia,Brisbane,www.flipkart.com,99225,N,Invalid CVV
4070,973,Maria Haney,564,Desk Lamp,Accessories,UPI,13,869.03,2023-07-08 07:01,UK,Manchester,www.ebay.in,14837,Y,Details not found
4071,586,John Jones,602,Sweater,Clothing,Internet Banking,4,2061.99,2021-04-16 19:48,USA,New York,www.amazon.com,41667,Y,Details not found
4072,827,Mr. Jeremy Larson,578,Trouser,Clothing,Wallet,20,3616.24,2023-03-20 09:57,South Africa,Johannesburg,www.tatacliq.com,21799,N,Invalid CVV
4073,772,David Espinoza,269,Desk Lamp,Accessories,Card,1,4980.9,2022-10-24 13:35,USA,New York,www.ebay.in,96750,N,Insufficient funds
4074,859,Madison Reynolds,615,Monitor,Electronics,Internet Banking,17,3580.2,2021-03-27 19:27,UK,Manchester,www.ebay.in,13821,N,Insufficient funds
4075,802,Jonathan Cuevas,259,Thriller Story,Books,Wallet,19,3021.09,2023-06-04 04:25,India,Bangalore,www.tatacliq.com,62089,N,Card expired
4076,758,Walter Jones,552,Shirt,Clothing,Wallet,5,2973.16,2022-05-24 16:36,UK,Manchester,www.amazon.com,82835,Y,Details not found
4077,545,Lisa Griffith,693,Book,Books,UPI,1,2841.5,2023-09-02 09:59,India,Mumbai,www.amazon.com,66228,Y,Details not found
4078,334,Susan Weaver,461,Notebook,Stationery,Wallet,10,2403.75,2022-03-25 09:08,Australia,Sydney,www.ebay.in,19199,N,Invalid CVV
4079,943,Michael Dodson,883,Belt,Accessories,Wallet,2,1323.84,2023-10-01 07:31,Australia,Sydney,www.ebay.in,44770,N,Card expired
4080,351,Lawrence Martin,304,Science Fiction,Books,UPI,7,1795.06,2022-12-10 07:58,India,Mumbai,www.flipkart.com,59957,Y,Details not found
4081,157,Lisa Quinn,523,Thriller Story,Books,UPI,11,1734.26,2021-03-05 01:35,India,Bangalore,www.amazon.com,19515,Y,Details not found
4082,654,Kelsey Alvarez,491,Thriller Story,Books,Card,19,4709.58,2021-05-04 05:01,South Africa,Durban,www.flipkart.com,60778,N,Insufficient funds
4083,859,Sean Hood,464,Thriller Story,Books,UPI,10,2052.14,2022-01-05 00:45,UK,London,www.flipkart.com,84829,N,Details not found
4084,316,Samuel Fisher,357,Dress,Clothing,Card,16,1588.18,2021-07-03 21:47,South Africa,Johannesburg,www.tatacliq.com,27152,Y,Details not found
4085,716,Stephen Wolfe,627,Marker,Stationery,Card,4,3467.07,2023-04-21 04:17,USA,Los Angeles,www.ebay.in,91752,Y,Details not found
4086,176,Stephanie Brown MD,822,Pencil,Stationery,Wallet,10,406.39,2021-08-21 07:10,South Africa,Cape Town,www.ebay.in,53532,Y,Details not found
4087,764,Beth Schroeder,637,Pencil,Stationery,Card,5,2640.21,2021-06-07 19:13,Australia,Melbourne,www.tatacliq.com,50653,N,Card expired
4088,991,Jennifer Wilkins,590,Laptop,Electronics,UPI,16,4027.78,2022-05-02 14:12,UK,Manchester,www.ebay.in,74125,Y,Details not found
4089,782,Alan Arnold,824,Glue Stick,Stationery,Wallet,12,2494.83,2023-04-27 14:44,Australia,Melbourne,www.tatacliq.com,20299,N,Invalid CVV
4090,629,Jacob Rodriguez,633,Watch,Accessories,Card,8,1578.01,2023-03-06 06:24,UK,Birmingham,www.ebay.in,79615,N,Invalid CVV
4091,455,Aaron Perez,946,Router,Electronics,Card,8,4481.49,2022-06-25 04:06,South Africa,Cape Town,www.tatacliq.com,37115,Y,Details not found
4092,369,Joseph Garcia,746,Scarf,Accessories,Internet Banking,10,390.05,2021-12-05 23:41,Australia,Melbourne,www.flipkart.com,31581,N,Details not found
4093,353,Jamie Perkins,860,Pencil,Stationery,Wallet,5,1015.59,2023-08-20 17:49,India,Mumbai,www.flipkart.com,54945,N,Card expired
4094,801,Lance Bright,795,Pencil,Stationery,Internet Banking,3,2188.15,2022-07-10 14:00,UK,Manchester,www.tatacliq.com,19122,Y,Details not found
4095,689,Keith Hernandez,350,Thriller Story,Books,Wallet,14,2590.69,2023-01-21 04:14,USA,Chicago,www.flipkart.com,62267,Y,Details not found
4096,783,Carol Perez,493,Headphones,Electronics,Card,1,4700.65,2023-02-11 20:18,USA,Los Angeles,www.tatacliq.com,11437,Y,Details not found
4097,619,Chelsea Ward,523,Jacket,Clothing,Wallet,17,2009.01,2021-10-28 08:58,India,Mumbai,www.amazon.com,29143,N,Invalid CVV
4098,242,Paul Lowery,709,Dress,Clothing,Internet Banking,4,2471.8,2022-09-04 09:36,Australia,Melbourne,www.ebay.in,95126,Y,Details not found
4099,337,Tyler Hickman,908,Headphones,Electronics,UPI,6,2173.39,2022-12-25 15:23,USA,New York,www.ebay.in,37468,Y,Details not found
4100,321,Thomas Cantu,529,Camera,Electronics,UPI,8,2263.98,2021-04-03 15:54,India,Mumbai,www.flipkart.com,79503,N,Insufficient funds
4101,631,Sean Roberts,317,Belt,Accessories,UPI,15,4249.68,2022-01-03 05:09,USA,Los Angeles,www.tatacliq.com,13428,N,Invalid CVV
4102,751,Stephen Webster DVM,256,Wallet,Accessories,Card,6,3204.76,2022-02-20 02:20,Australia,Sydney,www.amazon.com,27271,Y,Details not found
4103,990,Carrie Mcgee,312,Pencil,Stationery,UPI,17,4285.96,2021-09-04 20:59,India,Mumbai,www.ebay.in,34245,N,Insufficient funds
4104,749,Erica Garcia,677,Stapler,Stationery,Card,20,3141.05,2023-11-11 04:44,UK,Birmingham,www.amazon.com,25486,N,Card expired
4105,297,Michael Bauer,848,Pants,Clothing,Card,9,711.69,2023-11-05 16:49,Australia,Melbourne,www.amazon.com,69700,Y,Details not found
4106,479,Daniel King,766,Science Fiction,Books,Internet Banking,12,1278.96,2021-04-29 18:32,Australia,Melbourne,www.tatacliq.com,10406,N,Card expired
4107,496,Brianna Weeks MD,781,Skirt,Clothing,Internet Banking,6,3938.52,2023-08-24 16:37,UK,Birmingham,www.tatacliq.com,87157,N,Card expired
4108,614,Rebekah Douglas,871,Desk Lamp,Accessories,UPI,18,4425.59,2023-10-03 14:12,USA,Chicago,www.ebay.in,28590,N,Details not found
4109,986,Cindy Jordan,578,Book,Books,Wallet,16,142.48,2021-08-08 03:39,South Africa,Durban,www.tatacliq.com,78055,N,Card expired
4110,159,Hannah Montoya,401,Router,Electronics,UPI,17,2941.75,2023-10-28 17:33,Australia,Melbourne,www.amazon.com,58473,N,Insufficient funds
4111,608,Chad Fitzgerald,843,Tablet,Electronics,UPI,3,3852.65,2022-09-09 22:15,India,Bangalore,www.tatacliq.com,21931,Y,Details not found
4112,491,John Stevenson,294,Shirt,Clothing,Internet Banking,10,534.58,2021-07-29 10:27,South Africa,Cape Town,www.amazon.com,81113,N,Details not found
4113,398,Paige Rodriguez,878,Travel Guide,Books,Wallet,9,4452.62,2021-08-30 03:00,South Africa,Cape Town,www.amazon.com,25538,N,Card expired
4114,970,Cindy Day,465,Travel Guide,Books,Internet Banking,15,823.78,2023-02-27 19:49,USA,Chicago,www.amazon.com,66160,N,Insufficient funds
4115,958,Brooke Bryant,465,Dress,Clothing,Card,5,400.13,2023-11-15 10:35,Australia,Sydney,www.tatacliq.com,26975,N,Details not found
4116,182,Candace Callahan,555,Smartphone,Electronics,Internet Banking,8,2436.33,2022-02-09 13:22,Australia,Melbourne,www.flipkart.com,35379,Y,Details not found
4117,359,Whitney Burns,625,Shirt,Clothing,Card,9,4537.58,2023-04-16 00:33,USA,New York,www.amazon.com,20815,N,Invalid CVV
4118,708,Cindy Williams,629,Camera,Electronics,Wallet,16,2254.7,2023-05-18 13:04,Australia,Sydney,www.ebay.in,55165,N,Details not found
4119,598,Lisa Hampton,755,Scarf,Accessories,Card,2,1017.81,2022-09-19 21:16,South Africa,Durban,www.flipkart.com,70107,Y,Details not found
4120,559,Stephanie Paul,232,Scarf,Accessories,Internet Banking,18,488.75,2023-04-08 07:48,USA,New York,www.ebay.in,53615,Y,Details not found
4121,697,Samantha Hurley,813,Jacket,Clothing,Card,10,3262.0,2021-06-08 17:14,South Africa,Durban,www.flipkart.com,51753,Y,Details not found
4122,494,Peter Haynes,374,Wallet,Accessories,Wallet,11,170.92,2021-10-02 16:01,Australia,Brisbane,www.tatacliq.com,93871,Y,Details not found
4123,439,Scott Henry,343,Thriller Story,Books,UPI,17,3186.15,2022-01-17 19:01,USA,Los Angeles,www.tatacliq.com,69434,Y,Details not found
4124,144,Alexander Clayton,964,Ruler,Stationery,Wallet,19,1367.38,2021-12-10 03:43,India,Mumbai,www.flipkart.com,12761,Y,Details not found
4125,197,Michael Miller,971,Comics,Books,Card,10,1009.66,2022-11-16 18:42,UK,Birmingham,www.amazon.com,64017,N,Details not found
4126,919,Chloe Vincent,362,Pencil,Stationery,Internet Banking,7,3121.87,2022-02-25 18:13,UK,Birmingham,www.ebay.in,51234,Y,Details not found
4127,617,Mrs. Amanda Mathews MD,637,Pencil,Stationery,Wallet,10,2515.45,2022-11-27 09:26,UK,Manchester,www.ebay.in,16756,Y,Details not found
4128,560,Christopher Gordon,614,Children's Book,Books,UPI,13,3771.88,2021-02-16 17:35,South Africa,Johannesburg,www.ebay.in,77285,N,Details not found
4129,684,Ryan Pacheco,665,Notebook,Stationery,Card,1,138.99,2022-10-27 14:42,India,Chennai,www.ebay.in,26416,N,Insufficient funds
4130,455,Kimberly Burns,415,Marker,Stationery,Wallet,10,2594.59,2022-07-13 06:19,Australia,Sydney,www.flipkart.com,82628,N,Insufficient funds
4131,124,Angela Robertson,814,Sweater,Clothing,Card,4,166.24,2022-10-31 15:51,Australia,Sydney,www.tatacliq.com,61483,Y,Details not found
4132,755,Carl Hernandez,813,Jeans,Clothing,Internet Banking,16,4322.06,2023-12-17 03:08,USA,New York,www.tatacliq.com,27689,N,Insufficient funds
4133,267,Benjamin Boyle,730,Pencil,Stationery,Internet Banking,12,106.75,2022-07-18 23:40,USA,Chicago,www.amazon.com,51960,N,Invalid CVV
4134,640,Victor Ho,804,Trouser,Clothing,UPI,14,4324.16,2021-01-17 10:13,India,Chennai,www.tatacliq.com,53636,Y,Details not found
4135,546,Susan Flores,809,Belt,Accessories,Internet Banking,14,3061.49,2023-02-19 13:41,India,Bangalore,www.flipkart.com,77343,N,Details not found
4136,205,Scott Grant,345,Book,Books,Internet Banking,8,4138.06,2023-12-11 03:28,USA,Los Angeles,www.amazon.com,50742,N,Invalid CVV
4137,642,Derek Shaffer,873,Trouser,Clothing,Internet Banking,2,3529.95,2023-04-27 11:43,South Africa,Durban,www.amazon.com,81553,Y,Details not found
4138,791,Hannah Burton,801,Comics,Books,Internet Banking,15,4437.44,2022-04-20 02:06,India,Bangalore,www.amazon.com,24230,Y,Details not found
4139,483,Michael Contreras,985,T-shirt,Clothing,UPI,13,3243.7,2021-01-13 22:19,Australia,Sydney,www.amazon.com,55759,N,Details not found
4140,658,Joseph Arellano,461,Belt,Accessories,Internet Banking,5,1940.84,2023-11-13 01:05,India,Bangalore,www.tatacliq.com,75760,Y,Details not found
4141,718,Dave Warren,387,Highlighter,Stationery,Wallet,16,2056.24,2022-03-22 12:06,USA,Chicago,www.ebay.in,35950,Y,Details not found
4142,348,Steven Mitchell,973,Wallet,Accessories,Wallet,1,353.62,2022-03-12 07:11,South Africa,Durban,www.ebay.in,68915,Y,Details not found
4143,788,Sandra Oconnor,918,Sunglasses,Accessories,Wallet,3,207.37,2022-07-20 11:09,UK,Birmingham,www.tatacliq.com,14106,N,Details not found
4144,801,Michael Smith,587,Router,Electronics,Internet Banking,17,778.79,2021-11-02 12:40,South Africa,Johannesburg,www.tatacliq.com,63234,N,Details not found
4145,954,Jeanette Barr,527,Watch,Accessories,Card,12,907.55,2021-02-18 15:10,Australia,Melbourne,www.tatacliq.com,21976,N,Insufficient funds
4146,747,Shaun Owens,443,Smartphone,Electronics,Card,2,1805.63,2023-09-03 13:26,South Africa,Durban,www.amazon.com,95573,Y,Details not found
4147,653,Bryce Lee,574,Biography,Books,UPI,7,3529.42,2022-03-05 21:06,Australia,Melbourne,www.tatacliq.com,34305,Y,Details not found
4148,399,Wanda Morgan,998,Tablet,Electronics,UPI,20,2179.28,2021-07-02 09:46,Australia,Sydney,www.flipkart.com,54434,Y,Details not found
4149,175,Anna Smith,388,Travel Guide,Books,UPI,2,761.83,2021-01-31 09:39,UK,London,www.amazon.com,37636,Y,Details not found
4150,129,Andrew Cross,816,Jeans,Clothing,UPI,9,3817.98,2021-08-17 00:35,India,Chennai,www.amazon.com,89490,N,Details not found
4151,177,Suzanne Peterson,692,Notebook,Stationery,Internet Banking,20,2087.95,2022-02-23 16:27,USA,New York,www.amazon.com,19778,Y,Details not found
4152,113,James Duffy,420,Monitor,Electronics,UPI,20,4617.14,2021-12-09 21:29,UK,London,www.tatacliq.com,72074,Y,Details not found
4153,330,Patricia Stephens,418,Scarf,Accessories,Wallet,4,2630.26,2021-03-12 10:39,UK,Manchester,www.flipkart.com,45726,Y,Details not found
4154,502,Phillip Freeman,945,Monitor,Electronics,UPI,3,3749.23,2023-07-30 15:11,UK,London,www.ebay.in,82390,N,Card expired
4155,631,Kevin Holder,514,Headphones,Electronics,Card,13,4066.79,2023-09-25 13:41,Australia,Sydney,www.tatacliq.com,47841,N,Details not found
4156,733,Brad Shaw,894,Biography,Books,UPI,16,3040.06,2023-12-26 01:13,Australia,Brisbane,www.tatacliq.com,91421,Y,Details not found
4157,473,Frank Castro,821,Desk Lamp,Accessories,UPI,10,223.15,2022-02-23 20:11,India,Chennai,www.tatacliq.com,84481,Y,Details not found
4158,798,Alexis Bond,300,Jeans,Clothing,UPI,14,3613.82,2023-03-22 18:49,India,Mumbai,www.ebay.in,53449,N,Insufficient funds
4159,816,Cassandra Jackson,616,Trouser,Clothing,Card,5,3952.8,2023-03-29 14:33,USA,New York,www.amazon.com,57529,Y,Details not found
4160,789,Yolanda Shaw,427,Pencil,Stationery,Wallet,8,4360.14,2022-12-16 07:07,UK,Manchester,www.tatacliq.com,38014,N,Details not found
4161,629,William Butler,330,Sweater,Clothing,Card,19,3668.8,2022-10-26 12:25,South Africa,Durban,www.flipkart.com,12146,N,Insufficient funds
4162,888,Maria Jones,660,Water Bottle,Accessories,Wallet,5,1599.85,2021-06-22 00:29,India,Mumbai,www.tatacliq.com,74779,Y,Details not found
4163,240,Alejandra Jones,322,Travel Guide,Books,Card,5,3002.18,2021-10-18 03:24,UK,London,www.flipkart.com,62111,N,Card expired
4164,361,Kyle Heath,893,Stapler,Stationery,Card,10,408.16,2021-09-27 21:38,Australia,Melbourne,www.tatacliq.com,73301,N,Invalid CVV
4165,997,Laura Harris,200,Backpack,Accessories,UPI,17,2894.06,2023-01-16 06:35,UK,Birmingham,www.flipkart.com,52761,Y,Details not found
4166,106,Victor Ramos,550,Sweater,Clothing,UPI,6,687.0,2022-05-21 07:45,UK,Manchester,www.tatacliq.com,78213,Y,Details not found
4167,459,Erica Moore,431,Dress,Clothing,UPI,12,4907.62,2022-09-19 05:08,USA,Chicago,www.tatacliq.com,54809,Y,Details not found
4168,239,Steven Mills,590,Calculator,Accessories,Wallet,9,1219.08,2022-12-27 11:28,India,Chennai,www.tatacliq.com,26323,N,Invalid CVV
4169,728,Nancy Perez,310,Shirt,Clothing,Internet Banking,8,1158.7,2022-12-17 15:13,UK,Birmingham,www.tatacliq.com,15595,Y,Details not found
4170,285,Mr. Glen Ortega,397,Trouser,Clothing,Card,20,2316.61,2022-12-19 11:41,USA,New York,www.amazon.com,69793,N,Invalid CVV
4171,756,Nichole Nelson,621,Pencil,Stationery,Wallet,13,2391.9,2023-10-06 03:27,USA,Los Angeles,www.flipkart.com,19425,Y,Details not found
4172,472,Jerry Freeman,252,Jacket,Clothing,Internet Banking,4,388.53,2022-10-10 21:19,UK,London,www.amazon.com,74100,N,Invalid CVV
4173,551,Elizabeth Davis,809,Sweater,Clothing,Card,2,3753.85,2022-11-09 03:13,USA,Chicago,www.tatacliq.com,59598,Y,Details not found
4174,242,Terry Travis,571,Pencil,Stationery,UPI,7,3612.16,2023-04-14 05:38,India,Bangalore,www.flipkart.com,38397,Y,Details not found
4175,474,Jennifer Schmidt,382,Watch,Accessories,Wallet,4,4217.84,2022-10-25 01:08,Australia,Melbourne,www.tatacliq.com,40450,Y,Details not found
4176,909,Amy Davila,659,Wallet,Accessories,Wallet,1,3686.78,2022-10-21 14:22,UK,London,www.tatacliq.com,75985,N,Card expired
4177,762,Chad Smith,660,Scarf,Accessories,UPI,19,2490.76,2021-11-07 00:59,Australia,Melbourne,www.flipkart.com,58653,Y,Details not found
4178,875,Laura Castro,448,Trouser,Clothing,Card,13,4903.37,2021-10-07 18:19,India,Bangalore,www.amazon.com,90769,N,Insufficient funds
4179,607,Brandon Brown,793,Desk Lamp,Accessories,Card,8,1031.25,2022-06-20 00:03,South Africa,Johannesburg,www.ebay.in,62012,Y,Details not found
4180,418,Matthew Monroe,678,Skirt,Clothing,UPI,7,3267.54,2022-09-25 16:28,South Africa,Cape Town,www.tatacliq.com,90321,Y,Details not found
4181,621,James Perez,366,Skirt,Clothing,UPI,20,3480.43,2022-01-28 02:06,South Africa,Cape Town,www.tatacliq.com,33143,Y,Details not found
